"Data from Brooks, J. R., et al. (2014). ""Stable Isotope estimates of lake water evaporation:inflow and residence time for lakes across the United States as a tool for national lake water quality assessments."" Limnology and Oceanography 59(6): 2150-2165.",,,,,,,,,,,
SITE_ID,VISIT_NO,DATE_COL,E_I,RT,LON_DD,LAT_DD,LAKEAREA (km2),DEPTHMAX (m),Lake_Vol (m3),ELEV_PT (m),BASINAREA_KM2
NLA06608-NELP-0253,1,8/8/2007,0.214,3.75,-68.094876,45.152049,4.761450065,24,43099235.86,157.69,15.83
NLA06608-NELP-0955,1,8/29/2007,0.019,0.53,-68.856993,46.965959,1.02984612,26.2,8327827.803,344.87,14.30
NLA06608-NELP-1041,1,8/1/2007,0.198,0.05,-69.111684,44.36243,1.445621381,3.3,222803.8424,69.58,22.82
NLA06608-NELP-1330,1,8/28/2007,0.051,0.66,-68.843,46.9518,0.124546428,13.6,558546.3223,379.87,0.76
NLA06608-NELP-2155,1,8/29/2007,0.039,0.46,-68.84294,46.961173,0.211462662,15,1208017.517,344.87,15.37
NLA06608-NELP-3355,1,8/29/2007,0.058,0.19,-68.853062,46.944789,0.066907847,5,104980.686,379.87,0.70
NLA06608-NELP-3586,1,8/30/2007,0.056,1.72,-69.077222,45.752816,0.874254983,46.2,13409064.45,193.05,16.02
NLA06608-NH250L,1,7/26/2007,0.065,0.34,-71.127398,43.840363,0.075608668,6,155080.967,215.29,0.37
NLA06608-NH4912,1,8/9/2007,0.038,0.43,-72.01599,43.023373,0.422153389,16.9,2304349.43,352.85,4.37
NLA06608-NV:2,1,9/21/2007,0.189,0.71,-115.394285,40.592943,0.043798835,3.7,55672.6008,2968.8,0.63
NLA06608-NV:3,1,9/20/2007,0.145,0.83,-115.087017,41.026475,0.048261427,6.5,92551.4751,2554,1.63
NLA06608-NV:4,1,9/17/2007,0.429,0.21,-115.126627,37.301656,1.850144512,1.2,762101.0523,1021.03,4864.31
NLA06608-OH:19,1,9/6/2007,0.479,0.19,-84.269652,39.707435,0.047935668,2.4,13407.3501,251.26,1.73
NLA06608-OH:22,1,9/5/2007,0.304,1.33,-83.032824,40.080755,0.130438599,8.8,392430.4055,226.6,1.96
NLA06608-R10BULLTR,1,8/16/2007,0.007,0.14,-115.253959,44.299985,0.279384792,14,1470273.99,2117.46,11.56
NLA06608-R10CAPEHO,1,8/14/2007,0.106,0.31,-115.130707,44.412769,0.134987778,4,155820.0023,1999.29,5.90
NLA06608-R10CHARLT,1,8/8/2007,0.283,6.65,-121.972108,43.7447,0.524325905,24,4849903.929,1736.26,1.98
NLA06608-R10COUNCI,1,8/22/2007,0.121,1.11,-121.629648,46.266753,0.186150531,12,739577.8705,1289.66,0.99
NLA06608-R10DEERLA,1,8/9/2007,0.185,1.01,-121.893625,43.819275,0.209108957,6.2,489920.791,1493.6,4.62
NLA06608-R10FISHLA,1,8/12/2007,0.224,1.04,-118.647249,42.736902,0.069734577,6,131484.7881,2248.4,0.89
NLA06608-R10FOURMI,1,8/7/2007,0.184,5.87,-122.258622,42.46935,2.645662622,40,37835333.2,1752.07,27.46
NLA06608-R10RAINYL,1,8/19/2007,0.1,2.5,-120.737873,48.501411,0.219598713,27,1951945.346,1465.07,3.64
NLA06608-R10SQUAWL,1,8/24/2007,0.077,1.33,-123.020334,42.040047,0.178403085,33,1737654.25,921.21,47.97
NLA06608-R10ULAKE,1,8/21/2007,0.187,0.28,-123.074122,47.427764,0.064733359,3.3,57405.42554,144.98,0.36
NLA06608-R10YELLOW,1,8/15/2007,0.105,1.81,-114.875721,44.000621,0.791029336,20,5225060.781,2156.95,30.15
NLA06608-R31,1,7/30/2007,0.016,0.11,-76.98388,39.39897,1.138823289,9.1,3396416.76,162.29,32.53
NLA06608-R314,1,8/15/2007,0.085,0.14,-78.637447,37.394115,0.466527797,5.3,575438.1215,135.78,35.27
NLA06608-R315,1,8/28/2007,0.057,0.26,-79.227717,38.328785,0.200847079,7,555999.2333,614.39,63.04
NLA06608-R318,1,8/16/2007,0.213,0.9,-79.819212,37.315287,0.283774754,11,853441.875,586.51,3.66
NLA06608-R319,1,9/18/2007,0.029,0.02,-77.1802,37.344722,0.270053622,2.1,180710.049,8.65,64.34
NLA06608-R32,1,8/1/2007,0.008,0.08,-79.142764,39.510833,1.320577177,21,8172369.179,449.87,272.25
NLA06608-R322,1,9/4/2007,0.017,0.15,-80.079728,36.807826,11.7062307,41,75978356.21,296.72,555.28
NLA06608-R323,1,9/19/2007,0.202,0.25,-76.649661,36.841537,2.591218849,7.5,2607181.758,9.04,64.22
NLA06608-R324,1,9/20/2007,0.371,1.42,-76.830652,37.357963,3.598780203,16,11135002.68,18.13,11.44
NLA06608-R326,1,9/18/2007,0.235,0.31,-76.906472,37.43234,4.332759339,7,4620670.777,0,114.24
NLA06608-R328,1,9/6/2007,0.018,0.09,-80.87554,37.042659,0.73703446,12.6,2351571.648,657.7,40.83
NLA06608-R333,1,9/17/2007,0.159,0.29,-76.707685,37.303695,0.797238106,9.2,1184118.561,8.76,17.68
NLA06608-R334,1,8/8/2007,0.12,0.18,-78.156495,39.514306,0.828147838,3.4,817705.5917,335.19,51.68
NLA06608-R336,1,8/21/2007,0.184,0.44,-80.953739,37.974885,0.069665603,5.4,104087.976,748.38,1.17
NLA06608-R34,1,8/28/2007,0.09,0.31,-78.682256,40.270346,0.189298236,6.3,362682.5484,726.79,18.02
NLA06608-R5:KATHRYN,1,8/22/2007,0.398,2.22,-88.724713,46.381969,0.65047527,9.1,1860032.99,474.1,2.25
NLA06608-R5:OTTAWA,1,8/23/2007,0.202,0.37,-88.76232,46.083918,2.142154547,25.9,2008491.122,467.3,10.01
NLA06608-R7101,1,9/18/2007,0.969,0.82,-100.668437,42.526174,2.555777259,1.5,1347600.739,896.43,25.11
NLA06608-R7103,1,9/18/2007,0.942,0.61,-100.688615,42.578207,0.78145034,1.2,316931.504,890.33,6.78
NLA06608-R7104,1,9/18/2007,1.12,0.63,-100.717256,42.526966,0.292151799,1.1,101864.0735,903.68,1.58
NLA06608-R7106,1,9/20/2007,0.462,0.87,-96.583853,40.630491,0.85462799,3.5,1168296.855,390.96,39.94
NLA06608-R715,1,8/30/2007,0.266,0.62,-92.4014,42.535944,0.178606275,4.3,263928.4006,258.45,0.56
NLA06608-R716,1,8/31/2007,0.346,1.46,-92.388594,42.479229,0.074085523,5.5,136047.6453,261.92,0.09
NLA06608-R723,1,8/23/2007,0.207,0.37,-96.798912,37.09209,0.285581385,5.2,428724.0392,353.39,17.23
NLA06608-R728,1,8/15/2007,0.456,1.04,-95.979428,38.791331,0.109402573,6.7,191501.3392,346.43,1.41
NLA06608-R730,1,7/3/2007,0.43,1.79,-96.42668,38.522226,1.483388903,9,4728802.026,386.94,41.14
NLA06608-R733,1,7/2/2007,0.216,0.99,-94.68362,38.50443,1.100385529,10.5,3858430.77,292.76,19.25
NLA06608-R736,1,7/12/2007,0.164,1.26,-95.815771,38.494153,28.37654421,20.1,163744650,316.15,866.59
NLA06608-R746,1,7/16/2007,0.16,0.53,-94.8906,38.1274,0.502775422,9,1305795.481,268.91,15.69
NLA06608-R750,1,7/18/2007,0.112,0.18,-96.410034,39.469161,0.066863185,4.3,80531.06145,422.12,3.21
NLA06608-R759,1,7/26/2007,0.71,5.66,-98.568716,38.948542,33.91563591,22,209755575.4,462.24,4982.14
NLA06608-R764,1,8/24/2007,0.055,0.08,-96.195593,37.232374,1.73972043,5.2,2063774.844,266.84,68.88
NLA06608-R767,1,8/2/2007,0.19,1.18,-90.917282,37.726925,1.243663176,17.6,5692199.304,332.23,34.61
NLA06608-R769,1,8/1/2007,0.131,0.2,-91.054054,36.636707,0.176835802,5.5,208281.0023,173.23,21.51
NLA06608-R770,1,8/2/2007,0.139,0.36,-91.261113,37.386994,0.088965999,6,171287.4316,307.26,6.91
NLA06608-R772,1,9/7/2007,0.359,1.37,-91.480991,38.428911,0.31927907,9.5,909001.2443,237.43,4.16
NLA06608-R775,1,9/6/2007,0.239,1.31,-90.53646,38.228213,0.391651411,12.8,1609298.4,187.36,5.32
NLA06608-R784,1,9/20/2007,0.142,0.32,-103.116433,42.458365,6.172867061,4.5,8501904.712,1221.35,3824.42
NLA06608-R788,1,9/18/2007,1.043,0.62,-100.7275,42.5433,0.220420173,1.1,82226.46738,902.52,13.23
NLA06608-R791,1,9/19/2007,0.639,0.32,-102.446229,41.779509,0.811673567,1,250802.805,1164.65,104.72
NLA06608-R792,1,9/19/2007,0.727,0.42,-102.436342,41.731631,1.322482733,1,470361.2316,1152.46,137.46
NLA06608-R796,1,9/19/2007,0.718,0.44,-102.397543,41.734746,2.285924958,1.1,865174.8662,1153.68,6.67
NLA06608-TX:10,1,9/11/2007,0.256,0.02,-98.408858,30.751822,91.32195666,8.3,7346191.078,270.79,76543.82
NLA06608-TX:14,1,9/10/2007,0.195,1.23,-98.408858,30.751822,91.32195666,22.1,565273438.3,310.95,76543.82
NLA06608-TX:15,1,9/8/2007,0.336,2.49,-98.99129,32.441373,1.004418567,11.6,7078053.392,460.2,69.05
NLA06608-TX:19,1,9/15/2007,0.267,0.9,-95.293713,31.917152,4.814393492,12.8,15776153.18,129.52,102.16
NLA06608-TX:22,1,9/17/2007,0.115,0.19,-94.464052,32.044428,14.26251624,4.8,22135097.25,80.74,298.61
NLA06608-TX:27,1,9/6/2007,0.234,0.39,-100.50987,31.49062,9.198787852,4.8,14619289.16,581.77,3873.05
NLA06608-TX:29,1,9/13/2007,0.051,0.32,-97.609119,31.003513,26.60162732,26.5,165957034.1,189.66,3400.42
NLA06608-TX:30,1,9/18/2007,0.176,0.12,-94.332424,33.249977,119.3645655,2.8,71513572.1,98.36,8841.51
NLA06608-TX:5,1,9/5/2007,0.149,0.52,-98.389969,28.503123,114.5843038,15,446929267.8,55.04,14220.03
NLA06608-WI:LOWES,1,7/11/2007,0.001,0,-88.311533,43.218375,0.096895315,6.6,258410.4936,284.38,61.19
NLA06608-WI:SY,1,7/17/2007,0.161,0.75,-87.943978,43.958982,0.060497922,10.1,167882.9034,266.71,14.39
NLA06608-0002,2,7/23/2007,0.467,0.33,-79.98379054,33.03606404,0.144379981,1.3,97442.09625,4.9,2.29
NLA06608-0003,2,9/6/2007,0.181,0.15,-97.85986605,28.04774206,0.057017366,2.4,53941.70242,17.6,4.84
NLA06608-0004,2,9/11/2007,0.376,1.38,-108.4045832,37.41662013,0.653863092,6,1228378.514,2213,4.70
NLA06608-0005,2,8/22/2007,0.11,0.64,-114.8403862,43.92920926,0.194876125,6.9,435130.752,2138,87.08
NLA06608-0006,2,8/30/2007,0.027,0.38,-73.1465177,41.68314624,0.561997482,23.8,4576033.741,198.75,23.08
NLA06608-0007,2,9/6/2007,0.471,6.49,-92.04001797,45.58064546,0.254747633,19,2016224.463,390.86,9.13
NLA06608-0008,2,8/22/2007,0.41,0.83,-93.59040488,41.29211104,0.487370362,5.5,681734.6106,261.56,13.32
NLA06608-0010,2,8/18/2007,0.299,1.93,-83.50588771,42.61823014,0.300373324,11,1184034.155,284.65,2.93
NLA06608-0012,2,9/18/2007,0.106,0.13,-96.87178731,35.99078823,1.776575126,3.4,1902456.281,255.6,83.22
NLA06608-0013,2,9/14/2007,0.01,0.01,-74.56255123,39.97428032,0.371402558,2.3,198696.1206,15.44,93.77
NLA06608-0014,2,8/23/2007,0.755,0.92,-100.5756807,47.83492738,0.128095286,1.7,91058.96602,498.4,7.07
NLA06608-0015,2,8/29/2007,0.15,0.22,-107.2747938,33.0071076,1.739929805,5.9,2141502.172,1275.36,68562.98
NLA06608-0016,2,7/11/2007,0.349,1.16,-100.7797567,41.03025217,6.410233086,6.8,13919248.08,916,42.29
NLA06608-0019,2,8/7/2007,0.71,0.37,-99.51185877,46.36688788,1.033135279,1,299711.0625,600.25,91.70
NLA06608-0020,2,7/2/2007,0.055,0.17,-87.81380832,39.40817838,2.962001459,13.7,6821876.984,184.92,53.75
NLA06608-0021,2,8/30/2007,0.075,2.88,-77.3095481,42.77191973,42.26925272,46.3,607262325.5,209.55,241.66
NLA06608-0023,2,9/19/2007,0.063,0.08,-97.745332,31.14849172,0.062072217,2.8,70439.8167,265.85,0.74
NLA06608-0024,2,8/14/2007,0.122,0.41,-95.48843409,32.1220497,95.30145112,10.5,308252004.9,105.13,2170.03
NLA06608-0025,2,7/18/2007,0.194,0.46,-81.34573084,35.20132137,0.114812351,6.2,220715.1953,245.48,6.84
NLA06608-0029,2,9/11/2007,0.19,0.11,-75.21503793,38.75601051,0.731003742,0.8,330188.6154,1.87,18.77
NLA06608-0031,2,9/5/2007,0.121,0.21,-81.51745185,39.77645357,0.242495358,4.8,276678.9426,241.93,12.16
NLA06608-0033,2,8/28/2007,0.231,0.29,-121.2990598,47.31108363,0.151644835,1.8,84761.52314,732.43,5.52
NLA06608-0036,2,7/16/2007,0.167,0.33,-88.32737922,37.47735404,0.120276054,5,186378.3105,113.39,1.22
NLA06608-0037,2,9/5/2007,0.038,0.23,-73.36398551,41.69699293,2.36955581,12.3,8398109.105,211.27,37.26
NLA06608-0038,2,8/27/2007,0.187,1.53,-71.86971736,44.79759122,2.206478779,13.6,8944497.28,358.73,25.87
NLA06608-0041,2,7/11/2007,0.129,1.95,-80.85405519,38.22694093,10.71509332,33,103613570,501.84,2083.77
NLA06608-0042,2,7/6/2007,0.069,0.91,-107.0403753,44.45823517,0.777184868,13.9,3833918.613,2626,87.80
NLA06608-0043,2,8/15/2007,0.21,1.67,-85.44424168,41.553395,0.242471918,16.2,1238233.769,273.03,150.90
NLA06608-0044,2,7/30/2007,0.465,0.41,-101.7024805,42.4048448,2.198023543,1.6,1190427.278,1097.9,202.30
NLA06608-0045,2,8/2/2007,0.107,0.07,-77.88986113,37.29320486,0.288381982,2.5,137981.0264,65.73,42.18
NLA06608-0048,2,9/18/2007,0.56,0.63,-89.17572548,36.7872968,0.056179483,3.1,51745.64392,92.55,0.45
NLA06608-0050,2,8/30/2007,0.115,0.33,-71.80868659,43.44601793,0.119790709,5,188792.7263,196.17,0.85
NLA06608-0053,2,9/27/2007,0.077,0.18,-73.43960723,43.55819295,4.709098,5.9,6627799.154,28.85,3161.13
NLA06608-0057,2,7/14/2007,0.229,0.26,-80.51686138,34.96189211,0.530283936,2.7,518304.4094,149.57,134.98
NLA06608-0061,2,8/22/2007,0.305,1.25,-113.5793644,34.24558153,5.723287327,14.9,28400509.74,335,11406.01
NLA06608-0062,2,8/27/2007,0.787,1.31,-99.74629427,47.32067994,0.542985616,2.8,514208.3073,562.29,8.15
NLA06608-0064,2,8/26/2007,0.748,1.43,-112.1680165,48.8940613,0.252077914,1.7,235773.0131,1208,14.75
NLA06608-0065,2,9/12/2007,0.084,0.77,-115.116608,48.96243381,0.895225888,15.3,4510619.027,766.43,32.90
NLA06608-0066,2,9/18/2007,0.104,0.85,-79.38081778,39.76851425,10.94588775,17.5,54404316.04,439.26,1115.53
NLA06608-0068,2,9/12/2007,0.083,1.73,-107.8853911,37.82447614,0.500989694,17.7,3588108.266,2959.6,35.27
NLA06608-0069,2,9/26/2007,0.321,0.37,-81.13759704,28.63735951,0.244704468,3.6,303357.98,11.26,3.87
NLA06608-0071,2,9/8/2007,0.659,1.02,-91.50916933,31.66683993,4.602095294,5.2,6804871.274,15.17,28.87
NLA06608-0072,2,8/15/2007,0.163,0.32,-98.40515204,32.23766222,0.091270764,5.6,163475.5727,429.56,6.95
NLA06608-0073,2,7/18/2007,0.678,146.95,-118.878391,39.52477029,1.522446927,27,16107896.55,1216.87,1.90
NLA06608-0076,2,9/4/2007,0.418,1.05,-94.49793062,39.41441295,30.08068118,11.8,55925978.67,264.36,543.01
NLA06608-0077,2,9/13/2007,0.331,0.34,-74.53388264,40.92704692,0.653283422,2.5,402424.686,238.18,4.73
NLA06608-0078,2,8/21/2007,1.014,0.67,-100.2942095,48.17781123,0.150711676,1,56659.91522,456.67,0.26
NLA06608-0079,2,8/16/2007,0.057,2.5,-107.2317809,39.98585506,1.309081557,48.8,19900029.63,2934,52.56
NLA06608-0080,2,9/10/2007,0.365,0.32,-91.56105203,34.1200351,0.797977042,3.3,629107.0062,51.5,4.66
NLA06608-0081,2,9/19/2007,0.197,0.78,-122.1241675,48.22612028,0.100070393,8,236291.6129,42.78,1.27
NLA06608-0083,2,8/9/2007,0.85,0.77,-99.13645049,45.95096444,0.483331063,1.8,257813.1778,590.81,17.25
NLA06608-0085,2,8/20/2007,0.658,0.65,-116.1414317,43.46045448,0.334234477,2.4,211028.5087,973.07,100.54
NLA06608-0086,2,9/20/2007,0.035,0.28,-122.4260347,45.61657075,1.013087296,16,5016418.078,55.6,153.77
NLA06608-0089,2,7/17/2007,0.05,0.21,-81.54174586,35.7733743,8.792648891,9.1,28681160.16,301.83,2824.80
NLA06608-0090,2,7/25/2007,0.195,1.4,-109.6534609,42.93075473,0.085285109,6.7,223397.304,2812,1.40
NLA06608-0091,2,8/13/2007,0.079,0.16,-87.43213825,41.36944118,3.055679078,3.7,3915155.845,211.77,21.32
NLA06608-0099,2,9/5/2007,0.18,1.77,-88.45255303,43.09951588,3.147521338,19.5,19033640.36,262.37,230.97
NLA06608-0104,2,7/24/2007,0.255,0.22,-98.26265148,37.65529355,0.567937505,1.8,341861.5957,479.33,1.76
NLA06608-0105,2,9/12/2007,0.203,0.69,-112.2015025,38.2350209,9.065113613,2.2,17301289.41,1820,6161.32
NLA06608-0120,2,9/26/2007,0.001,0.01,-96.36834536,36.16292985,102.5157227,16.3,504047779,220.49,186248.90
NLA06608-0126,2,8/28/2007,0.847,1.34,-99.32424356,47.19305824,0.115350092,2.3,103365.6422,569.53,1.16
NLA06608-0128,2,8/25/2007,0.425,0.38,-109.2416928,48.75289143,0.123779984,1.8,62613.09015,787.37,43.84
NLA06608-0129,2,9/16/2007,0.342,14.77,-114.5994561,48.21240982,11.38974069,28.2,238291225,1203,86.04
NLA06608-0144,2,9/13/2007,0.323,1.18,-99.39138265,33.39525121,7.061356995,12.3,25029478.58,405.7,623.47
NLA06608-0167,2,8/29/2007,0.675,0.46,-94.03191284,44.9419591,0.701956031,1.1,298828.919,302.17,2.45
NLA06608-0169,2,9/13/2007,0.095,0.66,-111.5318192,38.51725431,0.69824498,5.6,2046484.688,2435,200.44
NLA06608-0174,2,8/28/2007,0.572,5.58,-96.0363618,46.25212358,0.685630212,13.5,3915151.453,363.27,2.77
NLA06608-0179,2,8/29/2007,1.128,0.95,-101.0545158,44.36456222,0.105722349,1.7,57948.44192,597.43,46.22
NLA06608-0189,2,7/10/2007,0.1,0.22,-80.57939847,40.02942387,0.143970978,3.7,207985.3194,264.46,74.34
NLA06608-0207,2,9/5/2007,0.67,0.99,-84.81807605,32.60301252,0.073930869,3.6,97234.60676,189.95,0.51
NLA06608-0209,2,9/27/2007,0.096,1.53,-122.0836788,47.57601003,19.34331091,26.5,194113980.6,9.1,257.85
NLA06608-0223,2,8/29/2007,0.23,0.27,-84.20752986,33.58413004,0.275773189,3.4,277655.2172,221.93,17.46
NLA06608-0224,2,9/23/2007,0.404,1.39,-90.58984208,37.64783657,0.706473498,8.6,1787160.686,323.96,3.00
NLA06608-0225,2,8/24/2007,0.118,4.14,-112.5389845,47.48039976,2.056045623,15.5,13091524.73,1355,9.12
NLA06608-0228,2,8/6/2007,0.244,0.71,-103.6093941,38.06219707,2.172780867,3.7,4657233.108,1268.59,20.65
NLA06608-0237,2,7/17/2007,0.371,0.38,-115.1177953,38.38849036,0.722841591,2.4,456569.0348,1574.3,450.34
NLA06608-0290,2,9/10/2007,0.457,0.92,-120.5256858,42.19565154,0.592389278,1.8,608392.9072,1485,32.58
NLA06608-0328,2,9/15/2007,0.302,0.31,-93.87023429,32.515555,33.51525738,4,32875265.95,51.51,656.16
NLA06608-0388,2,8/26/2007,0.215,1.59,-83.70494798,36.68164988,0.905569211,23.5,4780962.204,390.75,11.81
NLA06608-0402,2,9/6/2007,0.255,0.33,-124.0780934,42.88974892,0.074511504,2.1,58372.84143,85.81,0.64
NLA06608-0480,2,9/25/2007,0.216,1.28,-90.54213897,37.99433764,0.162435341,15.6,702424.1798,239.95,4.97
NLA06608-0562,2,8/21/2007,0.085,0.32,-71.61087837,41.68686806,1.572914486,7.5,3770098.326,75.34,148.93
NLA06608-0587,2,8/14/2007,0.269,1.02,-86.59115603,41.2184867,5.540614131,7.3,13562226.27,218.23,12.12
NLA06608-0690,2,8/22/2007,0.085,0.2,-71.5975535,41.98943091,0.243418065,5.3,353300.8355,75.77,224.08
NLA06608-0794,2,6/28/2007,0.089,3.78,-109.8067241,42.94295938,20.45331815,46,291356365.7,2261,258.32
NLA06608-0860,2,8/21/2007,0.064,0.2,-91.58457902,41.77555566,12.41453394,9.5,26502188.83,207.23,8067.74
NLA06608-1060,2,8/14/2007,0.459,0.32,-88.83968274,37.66794161,0.051543501,1.8,27597.56287,132.18,0.43
NLA06608-1108,2,7/2/2007,0.115,0.34,-88.46818961,39.3479549,3.632721174,8.2,7891751.021,192.87,145.15
NLA06608-1208,2,7/25/2007,0.355,0.49,-97.16290101,38.75947482,0.128529382,3.4,139927.3313,372.63,7.86
NLA06608-1334,2,8/14/2007,0.018,0.33,-84.80370819,45.41454518,13.96209943,18,66737652.5,181.95,266.39
NLA06608-1355,2,8/21/2007,0.165,2.47,-86.40554386,41.2045164,7.449768845,25.6,72437341.29,223.18,35.79
NLA06608-1358,2,9/18/2007,0.105,0.25,-89.57932002,46.47136195,52.80382652,6.7,62241193.39,395,419.12
NLA06608-1389,2,8/29/2007,0.061,0.04,-75.59661445,38.38038763,0.525877454,1.8,241472.6806,2.91,99.74
NLA06608-1684,2,8/21/2007,0.125,0.49,-86.7140735,39.72648692,1.241816899,10,3351281.786,255.24,28.18
NLA06608-1998,2,9/11/2007,0.264,0.94,-88.11725533,46.60064001,0.525907937,6.2,915492.8929,525.63,1.75
